id,title,type,confidence,url,notes
SRC755,四足双足化移动操作论文,论文/四足移动操作,medium,https://arxiv.org/abs/2507.20382,Bipedalism for Quadrupedal Robots 论文在 Unitree Go2 上验证推车、探测障碍和载荷运输等任务，可作为四足移动操作证据。
SRC756,SysNav 跨具身导航项目页,论文/跨具身导航项目,high,https://cmu-vln.github.io/,SysNav 项目页面向轮式机器人、Unitree Go2 和 Unitree G1 的真实跨具身目标导航，适合对比机械狗、人形与轮式平台落地能力。
SRC757,Triple-zero Robot Agent GitHub,GitHub/跨具身导航项目,medium,https://github.com/triple-zeropp/Triple-zero-robot-agent,Triple-zero Robot Agent 仓库关联 Unitree G1 和 Go2 异构协作导航研究，补充多机器人/跨形态实验入口。
SRC758,Functional Manipulation Benchmark,论文/机械臂Benchmark,high,https://functional-manipulation-benchmark.github.io/files/index.html,FMB 项目页使用 Franka Panda 构建真实接触丰富操作 Benchmark，提供数据、控制栈和复现实验说明。
SRC759,FMB IJRR 论文入口,论文/机械臂Benchmark,high,https://journals.sagepub.com/doi/10.1177/02783649241276017,IJRR 论文说明 FMB 使用 Franka Panda 及多相机/力反馈配置，是评估高频科研机械臂的重要证据。
SRC760,FrankaPy CMU 论文入口,论文/机械臂控制栈,medium,https://www.ri.cmu.edu/publications/a-modular-robotic-arm-control-stack-for-research-franka-interface-and-frankapy/,CMU Franka-Interface 和 FrankaPy 技术报告说明其面向 Franka Panda 的模块化研究控制栈。
SRC761,LeRobot 论文入口,论文/开源机器人学习框架,medium,https://arxiv.org/abs/2602.22818,LeRobot 论文入口说明其面向端到端机器人学习的开源库和可复现实验流程，可关联教学机械臂、ALOHA 和 G1 等平台。
SRC762,Robot Control Stack 项目页,论文/机器人学习控制栈,high,https://robotcontrolstack.github.io/,Robot Control Stack 项目页覆盖 FR3/Panda、xArm7、UR5e 和 SO101 的真实机器人控制、数据采集和 VLA 推理。
SRC763,Robot Control Stack GitHub,GitHub/机器人学习控制栈,medium,https://github.com/RobotControlStack/robot-control-stack,Robot Control Stack 代码仓库提供 Gymnasium 风格接口、遥操作采集和远程模型推理，适合学校统一实验软件栈评估。
SRC764,HomeRobot Open Vocabulary Mobile Manipulation,论文/移动操作项目,high,https://ovmm.github.io/,HomeRobot OVMM 项目页提供仿真 Benchmark 和基于 Hello Robot Stretch 的真实移动操作软件栈。
SRC765,HomeRobot AAAI 论文入口,论文/移动操作项目,high,https://ojs.aaai.org/index.php/AAAI-SS/article/view/27723,AAAI Symposium 论文说明 HomeRobot 初始基于 Hello Robot Stretch，强调可复现移动操作研究平台。
SRC766,TidyBot++ 使用文档,项目文档/移动操作,medium,https://tidybot2.github.io/docs/,TidyBot++ 文档包含开源全向移动操作平台的装配、BOM 和使用说明，可作为自研复合机器人参考。
SRC767,URDF Hub 开源机器人模型库,学术资源/仿真模型库,medium,https://www.urdfhub.com/,URDF Hub 汇集 Franka Panda、UR5e、TurtleBot、Spot 等仿真模型，可作为课程和仿真实验模型入口。
SRC768,清华大学具身智能与机器人研究院,中文高校研究机构,high,https://eir.tsinghua.edu.cn/,清华大学具身智能与机器人研究院官网，作为国内具身智能研究布局、数据算力和多学科交叉方向跟踪入口。
SRC769,清华具身智能系统北京市重点实验室,中文高校研究机构,high,https://www.au.tsinghua.edu.cn/info/1221/4049.htm,清华自动化系具身智能系统北京市重点实验室入口，聚焦具身智能基础理论、核心技术和系统应用。
SRC770,上海交通大学 HIROL 类人智能实验室,中文高校实验室/具身智能,high,https://hirol.sjtu.edu.cn/,上海交通大学 HIROL 实验室入口，研究机器人类人感知、决策、运动规划、模仿学习和强化学习。
SRC771,北京大学 DexGraspNet 论文入口,论文/灵巧手数据集,medium,https://arxiv.org/abs/2210.02697,DexGraspNet 正式论文入口，补充灵巧手抓取数据集的论文证据，适合末端执行器和灵巧操作选型。
SRC772,信通院具身智能发展报告 2024,中文产业/学术报告,medium,https://www.caict.ac.cn/english/research/whitepapers/202411/P020241129533358612352.pdf,中国信通院具身智能发展报告，梳理国内外具身智能、数据集、机器人本体和标准趋势，可作宏观研究背景来源。
SRC773,Robotin 具身智能数据平台,中文数据平台/具身智能,medium,https://robotin.cc/,Robotin 具身智能数据平台入口，聚焦真实场景多模态交互数据，可作为后续商业数据来源和落地数据采集对照。
SRC774,OpenDataLab 论文入口,论文/开放数据平台,medium,https://arxiv.org/abs/2407.13773,OpenDataLab 论文说明开放数据平台和数据获取能力，可作为具身智能数据资产管理与下载基础设施参考。
SRC775,arXiv Robotics 最新论文入口,学术检索/机器人论文,medium,https://arxiv.org/list/cs.RO/recent,arXiv cs.RO 最新论文入口，用于持续追踪机械臂、人形、四足和移动操作方向的新论文。
SRC776,Semantic Scholar 检索：Unitree G1,学术检索/人形机器人,low,https://www.semanticscholar.org/search?q=Unitree%20G1%20humanoid%20robot&sort=relevance,Semantic Scholar 对 Unitree G1 人形机器人论文的检索入口，作为持续扩源线索，具体论文需逐篇核验。
SRC777,Semantic Scholar 检索：Unitree Go2,学术检索/四足机器人,low,https://www.semanticscholar.org/search?q=Unitree%20Go2%20quadruped%20robot&sort=relevance,Semantic Scholar 对 Unitree Go2 四足机器人论文的检索入口，适合持续追踪导航、SLAM、控制和移动操作论文。
SRC778,Semantic Scholar 检索：Franka Panda Manipulation,学术检索/机械臂,low,https://www.semanticscholar.org/search?q=Franka%20Panda%20robot%20manipulation&sort=relevance,Semantic Scholar 对 Franka/Panda 操作学习论文的检索入口，补充高频科研机械臂的持续扩源路径。
SRC779,Papers With Code：Robot Manipulation,学术榜单/Benchmark,medium,https://paperswithcode.com/task/robot-manipulation,Papers With Code 机器人操作任务页，适合跟踪开源代码、数据集和 Benchmark 结果。
SRC780,GitHub Topic：embodied-ai,GitHub/主题检索,medium,https://github.com/topics/embodied-ai,GitHub embodied-ai 主题入口，用于持续发现具身智能开源项目和课程代码。
SRC781,GitHub Topic：robot-learning,GitHub/主题检索,medium,https://github.com/topics/robot-learning,GitHub robot-learning 主题入口，用于持续发现机器人学习、模仿学习和强化学习开源项目。
SRC782,GitHub Topic：humanoid-robot,GitHub/主题检索,medium,https://github.com/topics/humanoid-robot,GitHub humanoid-robot 主题入口，用于追踪人形机器人硬件、仿真和控制开源项目。
SRC783,GitHub Topic：quadruped-robot,GitHub/主题检索,medium,https://github.com/topics/quadruped-robot,GitHub quadruped-robot 主题入口，用于追踪四足机器人控制、仿真、ROS 和开源硬件项目。
SRC784,GitHub Topic：lerobot,GitHub/主题检索,medium,https://github.com/topics/lerobot,GitHub lerobot 主题入口，用于持续跟踪 LeRobot 兼容机械臂、移动操作平台和教学项目。
SRC785,Open Source Robotics Alliance,开源机器人组织/生态,high,https://osralliance.org/,OSRA 负责 ROS、Gazebo、Open-RMF、ros-controls 等开源机器人项目治理，是评估机器人软件生态长期稳定性的关键入口。
SRC786,Open Robotics Discourse,开源机器人社区,medium,https://discourse.ros.org/,Open Robotics Discourse 是 ROS、Gazebo、Open-RMF 和开源机器人项目发布、讨论与社区支持入口。
SRC787,RoboCup@Home 官方入口,竞赛/服务机器人,medium,https://athome.robocup.org/,RoboCup@Home 服务机器人竞赛入口，可作为移动操作、导航、人机交互和落地任务评测参考。
SRC788,RoboCup Humanoid League,竞赛/人形机器人,medium,https://humanoid.robocup.org/,RoboCup Humanoid League 入口，用于跟踪人形机器人运动、感知和竞赛平台生态。
SRC789,RoboMaster 机甲大师官方入口,竞赛/教学机器人,medium,https://www.robomaster.com/zh-CN,RoboMaster 赛事和教育生态入口，可作为学校工程实践、机电控制、视觉和多机器人协作课程来源。
SRC790,中国自动化学会具身智能专委会,中文学会/具身智能,high,https://www.caa.org.cn/article/205/916.html,中国自动化学会具身智能专业委员会入口，适合作为国内学术组织、论坛和研究动态追踪来源。
SRC791,CCF 智能机器人专业委员会,中文学会/智能机器人,high,https://www.ccf.org.cn/Chapters/TC/TC_Listing/TCIR/2020-02-07/695008.shtml,中国计算机学会智能机器人专委会入口，覆盖智能机器人学术活动、竞赛和产学研协作。
SRC792,中国自动化学会共融机器人专委会,中文学会/共融机器人,medium,https://www.caa.org.cn/article/205/1108.html,中国自动化学会共融机器人专业委员会入口，适合跟踪人机协作、视觉推理、学习和机器人应用研究。
SRC793,智源具身智能与人形机器人论坛,中文学术论坛/趋势,medium,https://hub.baai.ac.cn/view/55074,智源社区具身智能与人形机器人论坛入口，覆盖世界模型、通用机器人脑、全身运动操作和产业落地趋势。
SRC794,中科院机器人与智能系统全国重点实验室,中文科研机构/基金项目,medium,https://rlab.sia.cas.cn/xwxx/kydt/202601/t20260123_821534.html,机器人与智能系统全国重点实验室国家自然科学基金重大项目新闻，补充国内机器人基础研究方向和资金布局线索。
SRC795,Awesome Embodied AI,GitHub/学术资源导航,medium,https://github.com/dustland/awesome-embodied-ai,具身智能和人形机器人资源导航，汇集论文、数据集、开源项目、公司和机器人等持续扩源入口。
SRC796,Awesome-Embodied-AI,GitHub/学术资源导航,medium,https://github.com/wadeKeith/Awesome-Embodied-AI,覆盖 VLA 模型、数据集、仿真器、Benchmark、工具包和安全主题的具身智能资源库。
SRC797,Awesome Humanoid Manipulation,GitHub/人形操作资源导航,medium,https://github.com/Tsunami-kun/awesome-humanoid-manipulation,人形上肢操作、双臂灵巧操作、手内操作和类人操作论文资源导航。
SRC798,Awesome Humanoid Robot Learning,GitHub/人形学习资源导航,medium,https://github.com/YanjieZe/awesome-humanoid-robot-learning,人形机器人学习论文清单入口，适合持续跟踪全身控制、运动操作和 sim-to-real 方向。
SRC799,Awesome Embodied AI Datasets,GitHub/数据集资源导航,medium,https://github.com/freekatz/awesome-embodied-ai-datasets,具身智能数据集资源导航，补充多机器人数据、操作数据和导航数据集持续扩源入口。
SRC800,OpenArm 官方页,开源硬件/机械臂,high,https://openarm.dev/,OpenArm 是面向 physical AI 的开源人形机械臂平台，公开 CAD、固件、控制代码和仿真工具，可作为低成本科研硬件对照。
SRC801,SO-ARM100 / SO-101 GitHub,GitHub/开源机械臂,high,https://github.com/TheRobotStudio/SO-ARM100,SO-100/SO-101 标准开源机械臂仓库，支持 LeRobot，适合教学、低成本遥操作和算法复现实验。
SRC802,LeRobot OpenArm 文档,官方文档/开源机械臂,medium,https://huggingface.co/docs/lerobot/main/openarm,Hugging Face LeRobot OpenArm 集成文档，用于判断 OpenArm 与端到端机器人学习框架的适配路径。
SRC803,LeRobot SO-101 文档,官方文档/开源机械臂,medium,https://huggingface.co/docs/lerobot/so101,LeRobot SO-101 文档入口，补充低成本开源机械臂的组装、标定、遥操作和数据采集流程。
SRC804,LeRobot Koch v1.1 文档,官方文档/低成本机械臂,medium,https://huggingface.co/docs/lerobot/koch,Koch v1.1 低成本 6 自由度机械臂文档，适合教学和模仿学习低成本平台对照。
SRC805,LeRobot LeKiwi 文档,官方文档/低成本移动操作,medium,https://huggingface.co/docs/lerobot/lekiwi,LeKiwi 是基于 SO-ARM 的低成本移动操作平台，文档覆盖组装、标定和运行流程。
SRC806,LeKiwi GitHub,GitHub/低成本移动操作,medium,https://github.com/SIGRobotics-UIUC/LeKiwi,LeKiwi 开源移动操作平台仓库，用于教学、自研复合机器人和低成本数据采集方案参考。
SRC807,Reachy 2 官方页,开源人形机器人官网,high,https://www.pollen-robotics.com/reachy/,Pollen Robotics Reachy 2 官方页，说明其开源、Python 控制、ROS2 Humble 和遥操作能力。
SRC808,LeRobot Reachy 2 文档,官方文档/开源人形机器人,medium,https://huggingface.co/docs/lerobot/reachy2,LeRobot Reachy 2 集成文档，覆盖遥操作、仿真和数据采集，是开源人形机器人教学科研参考。
SRC809,Reachy 2 双臂数据表,官方规格书/开源人形机器人,high,https://www.pollen-robotics.com/wp-content/uploads/2025/02/Reachy2-Dual-arms-Datasheet.pdf,Reachy 2 双臂官方数据表，补充开源人形机器人硬件规格、ROS2 软件和教育科研定位。
SRC810,LeRobot HopeJR 文档,官方文档/开源人形机器人,medium,https://huggingface.co/docs/lerobot/hope_jr,LeRobot HopeJR 文档入口，补充 Hugging Face / Robot Studio 开源人形硬件在教学和低成本研究中的线索。
SRC811,HOPEJr GitHub,GitHub/开源人形机器人,medium,https://github.com/TheRobotStudio/HOPEJr,HOPEJr 开源人形机器人仓库，适合作为低成本人形硬件和 LeRobot 生态跟踪入口。
SRC812,OpenLoong GitHub 组织,GitHub/开源人形机器人,medium,https://github.com/loongOpen,OpenLoong 开源组织入口，补充国内开源人形机器人控制和仿真资源。
SRC813,OpenLoong-Dyn-Control,GitHub/人形机器人控制,medium,https://github.com/loongOpen/OpenLoong-Dyn-Control,OpenLoong 动力学控制仓库，可作为国内人形控制算法和仿真复现入口。
SRC814,Robotics Toolbox for Python,GitHub/机器人教学工具,medium,https://github.com/petercorke/robotics-toolbox-python,Peter Corke Robotics Toolbox Python 仓库，适合机器人学课程、运动学、动力学和轨迹规划教学。
SRC815,PyBullet 官方站,仿真/物理引擎,medium,https://pybullet.org/wordpress/,PyBullet 物理仿真入口，用于低成本机器人仿真、强化学习和教学实验。
SRC816,RobotPerf 论文入口,论文/机器人算力Benchmark,medium,https://arxiv.org/abs/2309.09212,RobotPerf 提供基于 ROS2 的机器人计算系统性能 Benchmark，用于评估边缘计算、感知和控制部署能力。
SRC817,ROSClaw 论文入口,论文/ROS2 Agent 控制,medium,https://arxiv.org/abs/2603.26997,ROSClaw 论文提出将基础模型与 ROS2 机器人能力发现、动作校验和审计日志结合，适合 AI Agent 控制安全评估。
SRC818,Open Robotics 技术战略 2026,开源机器人生态/战略,medium,https://osralliance.org/open-robotics-technology-strategy-for-2026/,Open Robotics 2026 技术战略入口，说明 ROS、AI 机器人系统和开源平台的长期方向。
SRC819,工信部人形机器人创新发展指导意见,官方政策/人形机器人,high,https://www.miit.gov.cn/jgsj/kjs/wjfb/art/2023/art_50316f76a9b1454b898c7bb2a5846b79.html,工业和信息化部《人形机器人创新发展指导意见》官方入口，提出人形机器人关键技术、产品供给和场景应用发展目标。
SRC820,工信部人形机器人政策解读,官方政策解读/人形机器人,high,https://www.miit.gov.cn/zwgk/zcjd/art/2023/art_e3f5686c2f0d49f9968b7ae011d558e1.html,工信部对《人形机器人创新发展指导意见》的政策解读，用于理解产业链、标准、安全和应用导向。
SRC821,机器人+应用行动实施方案 PDF,官方政策/机器人应用,high,https://www.gov.cn/zhengce/zhengceku/2023-01/19/5738112/files/61a45b6de7f34f4197c4d6fe1b9106fb.pdf,《机器人+应用行动实施方案》官方 PDF，覆盖制造、农业、建筑、能源、医疗、养老、教育等机器人应用方向。
SRC822,人形机器人应急救援应用技术要求,官方政策/人形机器人应用,high,https://www.miit.gov.cn/jgsj/zbys/wjfb/art/2024/art_58dd1108fa614d97b83984232d36d56b.html,工信部装备工业一司关于人形机器人应急救援应用技术要求的官方入口，可作为落地场景能力约束参考。
SRC823,全国公共资源交易平台,公共资源交易平台,high,https://www.ggzy.gov.cn/,全国公共资源交易平台入口，用于持续追踪机器人、机械臂、人形机器人和四足机器人采购/招标公告。
SRC824,中国招标投标公共服务平台公告页,招投标公告平台,medium,https://bulletin.cebpubservice.com/,中国招标投标公共服务平台公告入口，可补充政府采购网以外的机器人招标公告来源。
SRC825,机电产品招标投标电子交易平台,机电招投标平台,medium,https://www.chinabidding.com/,机电产品招标投标电子交易平台入口，适合追踪工业机器人、机械臂和实验设备进口/招标线索。
SRC826,中央政府采购网,政府采购平台,high,https://www.zycg.gov.cn/,中央政府采购网入口，用于持续追踪中央单位机器人、机械臂和实验平台采购项目。
SRC827,政采云平台,政府采购平台,medium,https://www.zcygov.cn/,政采云平台入口，适合追踪地方高校、科研院所和政府单位机器人相关采购线索。
SRC828,教育装备采购网,教育采购平台,medium,https://www.caigou.com.cn/,教育装备采购网入口，用于跟踪学校机器人教学、科研平台和实验室设备采购信息。
SRC829,政府采购信息网,政府采购资讯平台,medium,https://www.caigou2003.com/,政府采购信息网入口，补充政策、采购动态和机器人设备采购资讯。
SRC830,中国政府采购网检索：机器人,招投标检索,medium,http://search.ccgp.gov.cn/bxsearch?searchtype=1&searchparam=%E6%9C%BA%E5%99%A8%E4%BA%BA,中国政府采购网机器人关键词检索入口，用于持续发现机械臂、人形、四足和复合平台采购公告。
SRC831,CNIPA 中国专利检索系统,专利检索入口,low,https://pss-system.cponline.cnipa.gov.cn/,国家知识产权局中国专利检索系统入口；站点存在访问控制，适合作为人工核验机器人专利和厂商知识产权线索。
SRC832,Lens 专利检索：机器人,专利检索入口,medium,https://www.lens.org/lens/search/patent/list?q=humanoid%20robot%20quadruped%20robot%20arm,Lens 专利检索入口，关键词覆盖 humanoid robot、quadruped robot 和 robot arm，用于持续跟踪机器人专利布局。
SRC833,WIPO PATENTSCOPE 检索入口,专利检索入口,medium,https://patentscope2.wipo.int/search/en/search.jsf,WIPO PATENTSCOPE 国际专利检索入口，可用于核验机器人国际专利、PCT 申请和厂商专利布局。
SRC834,国家标准全文公开系统,国家标准检索,high,https://openstd.samr.gov.cn/bzgk/std,国家标准全文公开系统入口，用于检索机器人、机械安全、电气安全和实验室设备验收相关国标。
SRC835,ISO TC 299 Robotics,国际标准组织/机器人,high,https://www.iso.org/committee/5915511.html,ISO TC 299 Robotics 官方委员会入口，覆盖工业机器人、服务机器人、安全和术语等国际标准体系。
SRC836,ISO 8373:2021 机器人术语,国际标准/机器人术语,high,https://www.iso.org/standard/75539.html,ISO 8373 机器人与机器人装置术语标准入口，用于统一采购、验收和报告中的机器人分类表述。
SRC837,ISO 9283 工业机器人性能准则,国际标准/性能测试,high,https://www.iso.org/standard/22244.html,ISO 9283 工业机器人性能准则和测试方法入口，适合机械臂重复定位、路径精度和性能验收参考。
SRC838,ISO 10218-2:2025 机器人系统集成安全,国际标准/机器人安全,high,https://www.iso.org/standard/73934.html,ISO 10218-2:2025 机器人系统、应用和集成安全要求入口，适合复合平台和协作机械臂部署审查。
SRC839,ISO 3691-4 自动工业车辆安全,国际标准/移动机器人安全,high,https://www.iso.org/standard/83545.html,ISO 3691-4 无人驾驶工业车辆和系统安全入口，可作为轮式底盘、AMR 和移动复合机器人安全参考。
SRC840,中国质量认证中心 CQC,认证机构/产品认证,medium,https://www.cqc.com.cn/,中国质量认证中心入口，用于机器人整机、电气安全、充电器、电池和相关产品认证线索核验。
SRC841,TÜV SÜD Robotics 服务,认证机构/机器人安全,medium,https://www.tuvsud.com/en/industries/manufacturing/machinery-and-robotics/robotics,TÜV SÜD 机器人安全和合规服务入口，可作为 CE、机械安全、功能安全和协作机器人风险评估参考。
SRC842,国际机器人联合会 World Robotics,产业报告/全球机器人,high,https://ifr.org/worldrobotics,IFR World Robotics 官方入口，用于全球工业机器人和服务机器人市场、装机量与地区趋势背景。
SRC843,世界机器人大会,产业会议/机器人,high,https://www.worldrobotconference.com/,世界机器人大会官方入口，适合跟踪国内外机器人产品、论坛、赛事和产业趋势。
SRC844,北京人形机器人创新中心,中文创新中心/人形机器人,high,https://www.x-humanoid.com/,北京人形机器人创新中心官网入口，关联天工等人形机器人平台和国内人形机器人创新生态。
SRC845,HS 编码查询入口,海关编码/进口线索,low,https://www.hsbianma.com/,HS 编码查询入口，可辅助人工核验工业机器人、机械臂、传感器、控制器等进口编码和关税线索；正式采购需以海关/代理确认为准。
SRC846,清华大学具身智能机器人研究中心,中文高校/研究机构,high,https://eir.tsinghua.edu.cn/,清华大学具身智能机器人研究中心入口，用于追踪具身智能、机器人操作和科研平台建设方向。
SRC847,北京大学通用人工智能与机器人研究中心,中文高校/研究机构,high,https://www.ai.pku.edu.cn/kxyj1/tyrgznyjs/jsznyjqryjzx.htm,北京大学人工智能研究院通用人工智能与机器人研究中心入口，适合作为高校机器人科研方向和合作生态来源。
SRC848,清华叉院具身智能研究方向,中文高校/研究方向,medium,https://iiis.tsinghua.edu.cn/info/1215/4697.htm,清华大学交叉信息研究院具身智能相关研究方向入口，用于补充多模态决策、机器人学习和基础模型线索。
SRC849,上海交通大学 HIROL 类人智能实验室,中文高校实验室,high,https://hirol.sjtu.edu.cn/,上海交通大学 HIROL 类人智能实验室入口，覆盖人形、运动控制和具身智能相关研究。
SRC850,上海交通大学 RL2 实验室,中文高校实验室,high,https://gaoyue.sjtu.edu.cn/,上海交通大学 RL2 实验室入口，适合跟踪机器人学习、强化学习和操作控制研究项目。
SRC851,上海交通大学智能机器人与机器视觉实验室,中文高校实验室,medium,https://irmv.sjtu.edu.cn/cn,上海交通大学 IRMV 实验室入口，补充机器人感知、视觉和系统集成研究来源。
SRC852,上海科技大学 RIM Laboratory,高校实验室/机器人智能,medium,https://rim-laboratory.github.io/,上海科技大学 RIM Laboratory 入口，用于追踪机器人学习、移动操作和智能交互研究。
SRC853,中国工程科学：移动操作机器人关键技术综述,中文综述/移动操作,high,https://www.engineering.org.cn/sscae/CN/1160096277969035886,《中国工程科学》移动操作机器人关键技术综述入口，适合作为复合型机器人、移动底盘加机械臂方案的中文综述来源。
SRC854,DemoGen 项目页,论文/机器人操作项目,high,https://demo-generation.github.io/,DemoGen 项目页，面向机器人操作示教数据生成和泛化评估，可用于机械臂和移动操作科研适配判断。
SRC855,Real-World Offline Reinforcement Learning 项目页,论文/真实机器人学习,high,https://rwor.github.io/,真实机器人离线强化学习项目页，补充从数据到策略学习的机械臂研究证据。
SRC856,Open-TeleVision / Open-Teach 项目页,论文/遥操作/数据采集,high,https://open-teach.github.io/,Open-Teach 项目页，面向机器人遥操作和示教数据采集，适合评估教学科研平台的人机采集链路。
SRC857,Dex-UMI 项目页,论文/灵巧操作/遥操作,high,https://dex-umi.github.io/,Dex-UMI 项目页，补充灵巧手、末端执行器和人类示教采集的研究入口。
SRC858,DexMimicGen 项目页,论文/灵巧操作/数据生成,high,https://dexmimicgen.github.io/,DexMimicGen 项目页，面向灵巧操作数据生成和模仿学习，适合灵巧手与夹爪方案对照。
SRC859,DexMachina 项目页,论文/灵巧操作项目,high,https://project-dexmachina.github.io/,DexMachina 项目页，补充灵巧操作和真实机器人任务泛化研究入口。
SRC860,MobiPi 移动操作项目页,论文/移动操作项目,high,https://mobipi.github.io/,MobiPi 项目页，聚焦移动操作机器人策略学习和现实环境任务，可关联轮式底盘加机械臂方案。
SRC861,RMMI 移动操作项目页,论文/移动操作项目,high,https://rmmi.github.io/,RMMI 项目页，补充真实移动操作机器人研究入口，用于复合型平台科研适配评估。
SRC862,FARM 触觉机器人操作项目页,论文/触觉操作项目,high,https://tactile-farm.github.io/,FARM 项目页，面向触觉感知、机械臂操作和真实任务采集，适合末端传感器扩展评估。
SRC863,DexFlywheel 项目页,论文/灵巧操作项目,high,https://dexflywheel.github.io/,DexFlywheel 项目页，补充灵巧操作策略学习和真实机器人实验入口。
SRC864,CMU iControl Unitree G1 平台页,高校研究项目/Unitree G1,high,https://icontrol.ri.cmu.edu/robot/g1.html,CMU iControl Unitree G1 研究平台页，可作为 G1 在高校人形机器人研究中的使用证据。
SRC865,ASAP Agile Humanoid 项目页,论文/人形机器人项目,high,https://agile.human2humanoid.com/,ASAP Agile Humanoid 项目页，面向人形机器人敏捷运动控制，适合 Unitree G1/H1 运动研究评估。
SRC866,ASAP GitHub,GitHub/人形机器人项目,medium,https://github.com/LeCAR-Lab/ASAP,ASAP 开源仓库入口，用于核验人形机器人运动控制项目的可复现程度。
SRC867,HumanPlus 项目页,论文/人形机器人项目,high,https://humanoid-ai.github.io/,HumanPlus 项目页，面向人形机器人全身技能学习和真实平台验证，可作为 Unitree H1/G1 科研证据。
SRC868,HumanPlus GitHub,GitHub/人形机器人项目,medium,https://github.com/MarkFzp/humanplus,HumanPlus 开源仓库入口，补充人形机器人模仿学习和全身控制复现线索。
SRC869,HOVER 人形机器人控制项目页,论文/人形机器人项目,high,https://hover-versatile-humanoid.github.io/,HOVER 项目页，面向通用人形全身控制，适合评估人形平台运动控制科研通用性。
SRC870,Human2Humanoid 项目页,论文/人形机器人项目,high,https://human2humanoid.com/,Human2Humanoid 项目页，补充人体动作到人形机器人策略迁移的研究入口。
SRC871,ALMI Humanoid 项目页,论文/人形机器人项目,high,https://almi-humanoid.github.io/,ALMI 项目页，补充语言/动作条件下的人形机器人控制研究入口。
SRC872,KungfuBot 2 项目页,论文/人形机器人项目,high,https://kungfubot2-humanoid.github.io/,KungfuBot 2 项目页，面向高动态人形机器人技能学习，可作为 G1/H1 高动态任务研究线索。
SRC873,LATENT 人形机器人项目页,论文/人形机器人项目,high,https://zzk273.github.io/LATENT/,LATENT 项目页，补充人形机器人运动策略学习和真实平台验证入口。
SRC874,Frontiers：Unitree Go2 室内外导航研究,论文/Unitree Go2,high,https://www.frontiersin.org/journals/robotics-and-ai/articles/10.3389/frobt.2025.1601862/full,Frontiers in Robotics and AI 论文入口，使用 Unitree Go2 进行室内外导航和移动机器人研究。
SRC875,ANU：具身智能腿式机器人项目,高校研究项目/四足机器人,medium,https://comp.anu.edu.au/study/projects/embodied-ai-on-a-legged-robot-platform/,澳大利亚国立大学具身智能腿式机器人项目入口，可作为四足平台科研项目和学生课题来源。
SRC876,Walk These Ways 项目页,论文/四足机器人控制,high,https://gmargo11.github.io/walk-these-ways/,Walk These Ways 项目页，面向四足机器人多步态运动控制，是 Unitree A1/Go1 类平台常见研究参考。
SRC877,RMA Legged Robots 项目页,论文/四足机器人控制,high,https://ashish-kmr.github.io/rma-legged-robots/,RMA 项目页，面向腿式机器人快速运动适应，适合作为四足平台 sim-to-real 科研证据。
SRC878,Extreme Parkour 项目页,论文/四足机器人高动态运动,high,https://extreme-parkour.github.io/,Extreme Parkour 项目页，补充四足机器人复杂地形、高动态运动和强化学习研究入口。
SRC879,Jumping CoD 项目页,论文/四足机器人跳跃控制,high,https://yxyang.github.io/jumping_cod/,Jumping CoD 项目页，补充四足机器人跳跃和动态运动控制研究入口。
SRC880,Universal Robots Support,厂商支持/售后维护,high,https://www.universal-robots.com/support/,UR 官方支持入口，覆盖文档、下载、技术支持和售后维护线索。
SRC881,Universal Robots Academy,厂商培训/课程,high,https://academy.universal-robots.com/,UR 官方学院入口，适合核验协作机器人培训、课程和操作人员能力建设。
SRC882,Universal Robots On Demand Service,厂商服务/维保,high,https://www.universal-robots.com/services/on-demand-service/,UR 官方按需服务入口，用于评估协作机械臂维保、故障支持和停机风险。
SRC883,Franka Research 3 Product Manual,官方手册/维护安全,high,https://franka.de/hubfs/Product%20Manual%20Franka%20Research%203_R02210_1.2_EN.pdf?hsLang=en,Franka Research 3 官方产品手册，适合核验安装、维护、安全和实验室部署要求。
SRC884,Unitree Service Console,厂商售后服务入口,high,https://serviceconsole.unitree.com/,宇树官方服务控制台入口，可作为售后、维修和服务工单核验路径。
SRC885,Unitree 产品服务政策,厂商服务政策/保修,high,https://www.unitree.com/cn/mobile/terms/policy/,宇树中文产品服务政策入口，用于核验保修、退换、维修和售后边界。
SRC886,Unitree 维修服务条款,厂商维修政策,high,https://www.unitree.com/cn/mobile/terms/repair/,宇树中文维修服务条款入口，适合采购前核验维修流程、费用边界和保外风险。
SRC887,Unitree 联系与售后咨询,厂商联系/售后,high,https://www.unitree.com/cn/contact/,宇树中文联系入口，用于采购询价、售后咨询和服务响应核验。
SRC888,Unitree Z1 服务与保修,官方文档/保修,high,https://dev-z1.unitree.com/appendix/service.html,Unitree Z1 开发文档中的服务与保修页面，适合核验 Z1 机械臂售后条款。
SRC889,DOBOT Service,厂商服务/售后,high,https://www.dobot-robots.com/service?lang=en,越疆国际站服务入口，覆盖下载、支持、培训和售后服务线索。
SRC890,越疆工业机器人售后政策,厂商售后政策/保修,high,https://www.dobotcn.com/service/customer-service/industrial-policy/,越疆中文售后政策入口，用于核验协作机械臂维修、保修和服务范围。
SRC891,越疆下载中心,官方下载/维护文档,high,https://www.dobotcn.com/service/download-center/,越疆中文下载中心入口，适合获取手册、软件、固件和维护资料。
